path,module,kind,name,signature,status,role
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","name","val name: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","primaryVersionId","val primaryVersionId: Long? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","fileName","val fileName: String? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","fileUri","val fileUri: String? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","rawText","val rawText: String? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","dateCreated","val dateCreated: Long = System.currentTimeMillis(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","lastModified","val lastModified: Long = System.currentTimeMillis(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","versions","val versions: List<ResumeVersion> = emptyList()",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","ResumeVersion","data class ResumeVersion(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","resumeId","val resumeId: Long,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","versionName","val versionName: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","templateId","val templateId: String = ""modern"",",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","lastModified","val lastModified: Long = System.currentTimeMillis(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","sections","val sections: List<ResumeSection> = emptyList()",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","ResumeSection","data class ResumeSection(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","versionId","val versionId: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","sectionType","val sectionType: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","title","val title: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","content","val content: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","sectionOrder","val sectionOrder: Int = 0",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","AtsReport","data class AtsReport(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","resumeVersionId","val resumeVersionId: Long,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","jobDescriptionId","val jobDescriptionId: Long,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","overallScore","val overallScore: Int,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","matchPercentage","val matchPercentage: Int,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","matchedKeywords","val matchedKeywords: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","missingKeywords","val missingKeywords: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","sectionScores","val sectionScores: Map<String, Int> = emptyMap(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","optimizationTips","val optimizationTips: List<OptimizationTip> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","dateGenerated","val dateGenerated: Long = System.currentTimeMillis()",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","OptimizationTip","data class OptimizationTip(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","category","val category: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","description","val description: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","priority","val priority: String = ""MEDIUM"" // ""HIGH"", ""MEDIUM"", ""LOW""",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","JobDescription","data class JobDescription(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","companyName","val companyName: String? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","jobTitle","val jobTitle: String? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","rawText","val rawText: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","extractedSkills","val extractedSkills: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","dateCreated","val dateCreated: Long = System.currentTimeMillis()",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","ResumeAnalysis","data class ResumeAnalysis(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","overallScore","val overallScore: Int,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","matchingKeywords","val matchingKeywords: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","missingKeywords","val missingKeywords: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","suggestions","val suggestions: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","matchSummary","val matchSummary: String = """"",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","AtsResult","data class AtsResult(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","score","val score: Int,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","date","val date: Long = System.currentTimeMillis(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","resumeName","val resumeName: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","missingKeywords","val missingKeywords: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","feedback","val feedback: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","matchingKeywords","val matchingKeywords: List<String> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","formattingScore","val formattingScore: Int = 100",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","CoverLetter","data class CoverLetter(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","resumeVersionId","val resumeVersionId: Long?,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","jobId","val jobId: Long?,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","recruiterId","val recruiterId: String?,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","primaryVersionId","val primaryVersionId: Long? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","company","val company: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","role","val role: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","dateCreated","val dateCreated: Long = System.currentTimeMillis(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","versions","val versions: List<CoverLetterVersion> = emptyList()",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","CoverLetterVersion","data class CoverLetterVersion(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","coverLetterId","val coverLetterId: Long,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","versionName","val versionName: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","templateId","val templateId: String = ""modern"",",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","writingStyle","val writingStyle: String = ""PROFESSIONAL"",",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","state","val state: String = ""DRAFT"",",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","lastModified","val lastModified: Long = System.currentTimeMillis(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","sections","val sections: List<CoverLetterSection> = emptyList()",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","CoverLetterSection","data class CoverLetterSection(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","versionId","val versionId: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","sectionType","val sectionType: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","title","val title: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","content","val content: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","sectionOrder","val sectionOrder: Int = 0",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","InterviewSession","data class InterviewSession(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","resumeVersionId","val resumeVersionId: Long? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","jobId","val jobId: Long? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","targetRole","val targetRole: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","type","val type: String = ""BEHAVIORAL"",",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","companyName","val companyName: String = """",",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","difficulty","val difficulty: InterviewDifficulty = InterviewDifficulty.MEDIUM,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","messages","val messages: List<InterviewMessage> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","questions","val questions: List<InterviewQuestion> = emptyList(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","feedback","val feedback: InterviewFeedback? = null,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","startTime","val startTime: Long = System.currentTimeMillis(),",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","isCompleted","val isCompleted: Boolean = false",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"data-class","InterviewQuestion","data class InterviewQuestion(",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","id","val id: Long = 0,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","text","val text: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","category","val category: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","difficulty","val difficulty: String,",UNKNOWN,UNKNOWN
"core\common\src\main\java\com\bangersoul\aivance\core\common\model\DomainModels.kt",core/common,"val","expectedKeyPoints","val expectedKeyPoints: List<String> = emptyList(),",UNKNOWN,UNKNOWN
